鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
大甲區,土地,中山段282地號,43.93,都市：其他:道路用地,,,1131223,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,759931,17299,,0.0,0,包含公共設施保留地用地；,SPRNMLQKJHKGFEB97DA,0.0,0.0,0.0,無,
梧棲區,土地,民生段220-3地號,509.0,農,,,1131227,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,12000000,23576,,0.0,0,,RPTNMLPKJHKGFFB08DA,0.0,0.0,0.0,無,
石岡區,土地,新金星段396地號,630.96,農,,,1131226,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4160000,6593,,0.0,0,,RPSNMLKMKIJGFGB87DA,0.0,0.0,0.0,無,
大雅區,土地,上楓段1274-1地號,120.0,都市：其他:道路用地,,,1131216,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,600000,5000,,0.0,0,包含公共設施保留地用地；,RPPNMLTJJHKGFHB18DA,0.0,0.0,0.0,無,
大里區,房地(土地+建物),臺中市大里區新仁路三段３１巷５弄８號,64.82,住,,,1131230,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0651109,109.8,2,1,3,有,無,7400000,67395,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTOMLKMKIJGFIB28DA,109.8,0.0,0.0,無,
霧峰區,房地(土地+建物),臺中市霧峰區樹仁路１３８號八樓之２,9.65,商,,,1131225,土地2建物1車位0,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1050127,70.1,2,0,2,有,有,3620000,51641,,0.0,0,,RPWNMLNJJHKGFIB38DA,33.17,0.0,4.62,有,
太平區,房地(土地+建物),臺中市太平區宜安街３６號七樓,16.05,住,,,1131204,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821110,93.4,2,2,1,有,有,6120000,65525,,0.0,0,,RPWNMLQJJHKGFJB78DA,71.73,1.12,5.59,有,
太平區,房地(土地+建物),臺中市太平區光興路８９０南巷９弄２１號,101.49,,鄉村區,乙種建築用地,1131213,土地1建物1車位0,全,三層,透天厝,住家用,加強磚造,0700827,83.2,4,3,1,有,無,2200000,26442,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLRJJHKGFJB58DA,83.2,0.0,0.0,無,
太平區,土地,振興段820地號,70.03,住,,,1131225,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,7300000,104241,,0.0,0,,RPSOMLNKJHKGFJB28DA,0.0,0.0,0.0,無,00656
龍井區,房地(土地+建物),臺中市龍井區龍新路１５３巷３２之４２弄８號,100.01,住,,,1131207,土地1建物1車位0,全,二層,透天厝,其他,加強磚造,0810129,101.53,3,1,2,有,無,6500000,64020,,0.0,0,,RPSNMLNJJHKGFKB18DA,98.6,0.0,2.93,無,
大肚區,房地(土地+建物),臺中市大肚區遊園路一段１７３號,125.09,,鄉村區,乙種建築用地,1131202,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0671216,118.0,5,3,4,有,無,21000000,177966,,0.0,0,其他增建；,RPPNMLLKJHKGFKB77DA,118.0,0.0,0.0,無,
龍井區,土地,福麗段257-23地號,103.0,農,,,1131203,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4880000,47379,,0.0,0,未登記建物；,RPSOMLNKJHKGFKB38DA,0.0,0.0,0.0,無,
南屯區,土地,楓溪段314地號,399.93,住,,,1131220,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,90961000,227442,,0.0,0,政府機關標讓售；,RPPNMLOKJHKGFCB37EA,0.0,0.0,0.0,無,
南屯區,土地,楓溪段298地號,304.93,住,,,1131220,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,65681000,215397,,0.0,0,政府機關標讓售；,RPQNMLOKJHKGFCB47EA,0.0,0.0,0.0,無,
南屯區,土地,埔興段192-18地號,11.0,住,,,1131219,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1414160,128560,,0.0,0,政府機關標讓售；,RPPNMLPKJHKGFCB47EA,0.0,0.0,0.0,無,
清水區,土地,銀聯段1622地號,27.17,住,,,1131217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1084765,39925,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLLMKIJGFFB67EA,0.0,0.0,0.0,無,00657
和平區,土地,志良段66-5地號,150.0,,山坡地保育區,農牧用地,1131213,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,350000,2333,,0.0,0,未登記建物；,RPPNMLOKJHKGFGB77EA,0.0,0.0,0.0,無,
大里區,土地,新義段72地號,3.53,住,,,1131212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,220000,62323,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLSJJHKGFIB28EA,0.0,0.0,0.0,無,
西區,房地(土地+建物),臺中市西區向上路一段４５９號４樓之１,8.41,住,,,1131208,土地1建物1車位0,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0861022,46.83,1,1,1,有,有,5500000,117446,,0.0,0,陽台外推；,RPWNMLKMKIJGFAB67DA,26.94,0.0,8.59,有,00658
西區,房地(土地+建物),臺中市西區臺灣大道二段５３６號十一樓,39.43,住,,,1131231,土地3建物1車位0,十一層，十二層,十二層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,0810131,263.65,0,0,0,無,有,11161791,42336,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLLJJHKGFAB66DA,226.95,0.0,0.0,有,00659
南區,車位,臺中市南區美村路二段１８０之３號等公共設施,0.0,,,,1131209,土地0建物1車位1,,,其他,,,,14.0,0,0,0,無,有,660000,,坡道機械,0.0,660000,建物坐落地號：下橋子頭段145-22地號；僅車位交易；,RPTOMLNJJHKGFAB37DA,0.0,0.0,0.0,有,00660
東區,土地,東勢子段66-18地號,10.51,住,,,1131225,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,600000,57088,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTQMLNKJHKGFAB67DA,0.0,0.0,0.0,無,00661
東區,房地(土地+建物),臺中市東區旱溪西路一段１９０巷５１號,97.0,住,,,1131212,土地2建物1車位0,全,二層,透天厝,工業用,鋼筋混凝土加強磚造,0700114,118.36,5,2,2,有,無,13400000,113214,,0.0,0,,RPVNMLPKJHKGFAB77DA,118.36,0.0,0.0,無,
東區,房地(土地+建物),臺中市東區旱溪西路一段１９０巷４９號,93.0,住,,,1131212,土地2建物1車位0,全,二層,透天厝,工業用,鋼筋混凝土加強磚造,0700114,118.36,3,1,3,有,無,13400000,113214,,0.0,0,,RPWNMLPKJHKGFAB87DA,118.36,0.0,0.0,無,
北屯區,房地(土地+建物)+車位,臺中市北屯區水湳路４之２巷１５號四樓之１,12.1,住,,,1131218,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101022,59.910000000000004,2,2,2,有,有,4785000,79883,坡道機械,14.91,0,,RPQRNLSKKIJGFBB28DA,32.27,0.0,2.61,有,00662
北屯區,房地(土地+建物)+車位,臺中市北屯區中清路二段８０８巷３號四樓之５,13.85,住,,,1131211,土地2建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880407,152.95,3,2,2,有,有,13150000,85976,坡道平面,0.0,0,,RPQQMLKMKIJGFBB47DA,84.25,0.0,14.89,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區環太東路５６２號十樓之５,15.73,住,,,1131230,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130605,108.03999999999999,2,1,1,有,有,10000000,92558,坡道平面,27.6,0,,RPRNMLLMKIJGFBB37DA,47.79,0.0,6.1,有,00663
北區,車位,臺中市北區陝西三街８號等公共設施,1.28,住,,,1131224,土地1建物1車位1,,,其他,,,,6.87,0,0,0,無,有,450000,,坡道機械,6.88,450000,親友、員工、共有人或其他特殊關係間之交易；僅車位交易；,RPPOMLOKJHKGFBB27DA,0.0,0.0,0.0,有,
南屯區,土地,樂田段221地號,1066.69,住,,,1131218,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,193602000,181498,,0.0,0,,RPVNMLLMKIJGFCB87DA,0.0,0.0,0.0,無,
西屯區,房地(土地+建物),臺中市西屯區西屯路二段２６８之８巷１號十二樓之１０,2.82,住,,,1131231,土地1建物1車位0,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860408,29.169999999999998,1,0,1,有,有,2900000,99417,,0.0,0,陽台外推；,RPUPMLRJJHKGFCB18DA,15.11,0.0,2.72,有,
南屯區,土地,台安段110地號,1066.03,農,,,1131230,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,27060000,25384,,0.0,0,,RPQOMLSJJHKGFCB77DA,0.0,0.0,0.0,無,00664
西屯區,土地,廣福段305-4地號,376.97,農,,,1131221,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,26227900,69576,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPPNMLOKJHKGFCB27DA,0.0,0.0,0.0,無,00665
西屯區,土地,廣福段305-4地號,417.71,農,,,1131221,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,29061800,69574,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPQNMLOKJHKGFCB37DA,0.0,0.0,0.0,無,00665
西屯區,土地,廣福段305-4地號,165.45,農,,,1131221,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,11511500,69577,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPRNMLOKJHKGFCB47DA,0.0,0.0,0.0,無,00665
西屯區,房地(土地+建物),臺中市西屯區西安街１３０巷３號四樓之７,5.76,住,,,1131207,土地3建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870622,25.169999999999998,1,0,1,有,有,2350000,93365,,0.0,0,,RPVNMLOKJHKGFCB87DA,15.53,0.0,1.94,有,
南屯區,土地,鎮南段567-1地號,212.0,農,,,1131222,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,13000000,61321,,0.0,0,,RPQNMLPKJHKGFCB47DA,0.0,0.0,0.0,無,00668
南屯區,房地(土地+建物)+車位,臺中市南屯區大進街５３６之１８號九樓,12.3,住,,,1131216,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830616,123.37,3,2,2,有,有,12380000,100349,升降機械,0.0,0,,RPSNMLPKJHKGFCB67DA,84.11,2.28,8.92,有,
豐原區,房地(土地+建物),臺中市豐原區一心路２２４巷２號七樓,29.29,住,,,1131216,土地2建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840621,117.64000000000001,3,2,2,有,有,6750000,57374,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPOOMLQKKIJGFDB67DA,73.57,0.33,9.22,有,
豐原區,房地(土地+建物),臺中市豐原區建成路８３巷１弄５號,95.1,住,,,1131230,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0741105,114.89,4,2,2,有,無,10680000,92958,,0.0,0,,RPTNMLMJJHKGFDB47DA,107.93,0.0,6.96,無,
神岡區,土地,朝清段1330地號,4805.03,農,,,1131205,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,77000000,16025,,0.0,0,包含公共設施保留地用地；,RPQNMLLKJHKGFDB17DA,0.0,0.0,0.0,無,
豐原區,房地(土地+建物),臺中市豐原區三和路５７８巷１７之２號,1195.0,農,,,1131213,土地1建物1車位0,全,二層,透天厝,農業用,鋼骨造,0930615,234.26,0,0,0,無,無,60000000,256126,,0.0,0,本案建物係做為廠房使用其他增建；未登記建物；,RPQOMLNKJHKGFDB47DA,234.26,0.0,0.0,無,
神岡區,土地,前寮段94地號,311.77,工,,,1131218,土地4建物0車位0,,,其他,,,,0.0,0,0,0,無,無,25500000,81791,,0.0,0,未登記建物；包含公共設施保留地用地；,RPWNMLOKJHKGFDB08DA,0.0,0.0,0.0,無,
神岡區,土地,大豐段957地號,151.2,農,,,1131225,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1220000,8069,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVNMLPKJHKGFDB08DA,0.0,0.0,0.0,無,
神岡區,土地,大豐段959地號,145.94,農,,,1131225,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1220000,8360,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPWNMLPKJHKGFDB18DA,0.0,0.0,0.0,無,
大甲區,土地,雁門段639地號,30.72,住,,,1131231,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3300000,107422,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPXNMLTJJHKGFEB68DA,0.0,0.0,0.0,無,
大甲區,土地,西岐段743地號,2360.29,,特定農業區,農牧用地,1131217,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4620000,1957,,0.0,0,,RPPNMLPKJHKGFEB57DA,0.0,0.0,0.0,無,
沙鹿區,土地,公館南段495地號,3260.94,農,,,1131214,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,39400000,12082,,0.0,0,,RPQPMLTJJHKGFFB28DA,0.0,0.0,0.0,無,
清水區,土地,高西段1119地號,384.13,農,,,1131224,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,600000,1562,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLKKJHKGFFB17DA,0.0,0.0,0.0,無,
清水區,房地(土地+建物)+車位,臺中市清水區港新三路３０號十樓之６,17.08,商,,,1131213,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070926,158.41,3,2,2,有,有,9600000,60602,坡道平面,32.25,0,,RPQNMLKKJHKGFFB27DA,78.14,0.0,10.11,有,00669
清水區,房地(土地+建物),臺中市清水區五權路２６１號,20.75,住,,,1131209,土地1建物1車位0,全,二層,透天厝,商業用,加強磚造,0651111,35.14,3,2,2,有,無,1600000,45532,,0.0,0,頂樓加蓋；,RPUNMLPKJHKGFFB18DA,35.14,0.0,0.0,無,
東勢區,房地(土地+建物),臺中市東勢區東坑路中和巷３８號,121.77,,鄉村區,乙種建築用地,1131227,土地1建物1車位0,全,一層,透天厝,住家用,鋼筋混凝土造,0850110,60.98,32,2,1,有,無,6300000,103313,,0.0,0,,RPPNMLNJJHKGFGB47DA,60.98,0.0,0.0,無,00670
大雅區,房地(土地+建物)+車位,臺中市大雅區秀山路３８５號六樓之２,26.55,農,,,1131203,土地1建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041117,139.98000000000002,2,2,1,有,有,9800000,70010,坡道平面,45.08,0,陽台外推；,RPTNMLQJJHKGFHB28DA,54.7,0.0,8.19,有,00671
潭子區,土地,潭興段930地號,14.52,,特定農業區,交通用地,1131230,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,377477,25997,,0.0,0,協議價購；,RPPNMLSJJHKGFHB08DA,0.0,0.0,0.0,無,00672
潭子區,土地,潭興段930地號,14.52,,特定農業區,交通用地,1131230,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,377477,25997,,0.0,0,協議價購；,RPQNMLSJJHKGFHB18DA,0.0,0.0,0.0,無,00672
潭子區,土地,潭興段930地號,21.78,,特定農業區,交通用地,1131230,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,566215,25997,,0.0,0,協議價購；,RPRNMLSJJHKGFHB28DA,0.0,0.0,0.0,無,00672
烏日區,房地(土地+建物),臺中市烏日區中山路一段４９９號七樓之１,15.73,住,,,1131203,土地1建物2車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0780320,119.37,0,0,0,無,有,3972050,33275,,0.0,0,本件係合資購買之共有人承買，屋齡35年，又是頂樓過往樓板有鋼筋裸露及漏水跡象，2戶打通並且無隔間，長期未使用，需再花費佰萬以上費用整修。親友、員工、共有人或其他特殊關係間之交易；,RPQNMLKMJIJGFIB77DA,81.72,0.75,11.96,有,
大里區,房地(土地+建物),臺中市大里區興大南街５號,78.56,住,,,1131206,土地2建物1車位0,全,三層,透天厝,商業用,鋼筋混凝土造,0830111,183.53,6,2,5,有,無,20300000,110609,,0.0,0,頂樓加蓋；其他增建；,RPQNMLTJKIJGFIB48DA,175.07,0.0,8.46,無,00675
霧峰區,房地(土地+建物),臺中市霧峰區吉峰西路７４巷１０１號,112.93,,鄉村區,乙種建築用地,1131217,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0840401,165.25,4,1,3,有,無,8500000,51437,,0.0,0,,RPPNMLSKKIJGFIB38DA,146.32,18.93,0.0,無,
大里區,房地(土地+建物),臺中市大里區好來五街７號,97.83,,鄉村區,乙種建築用地,1131224,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0660628,83.01,3,3,2,有,無,2680000,32285,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；其他增建；,RPOOMLOLKIJGFIB08DA,83.01,0.0,0.0,無,
烏日區,房地(土地+建物),臺中市烏日區長春街１２０號,83.48,住,,,1131231,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0681102,182.51,6,1,3,有,無,19600000,107391,,0.0,0,,RPQNMLRJJHKGFIB18DA,182.51,0.0,0.0,無,
大里區,房地(土地+建物)+車位,臺中市大里區塗城路５２７之２９號十一樓,24.3,,鄉村區,乙種建築用地,1131221,土地2建物1車位1,十一層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870606,130.35,3,2,2,有,有,8860000,68129,坡道平面,14.98,1000000,其他增建；,RPXOMLRJJHKGFIB98DA,78.88,1.82,8.17,有,
大里區,房地(土地+建物)+車位,臺中市大里區德芳南路１９５號十一樓之５,11.49,商,,,1131219,土地1建物1車位1,十一層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130705,149.14,3,2,2,有,有,18500000,124045,坡道平面,28.73,0,,RPPNMLTJJHKGFIB28DA,72.22,0.0,7.09,有,00676
烏日區,建物,臺中市烏日區長壽路９２號,0.0,,,,1131212,土地0建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1100726,263.42,6,3,6,有,無,43000000,163237,,0.0,0,建物坐落地號：新長壽段55-2地號；陽台外推；其他增建；預售屋、或土地及建物分件登記案件；,RPUNMLOKJHKGFIB38DA,248.33,0.0,15.09,有,
太平區,房地(土地+建物)+車位,臺中市太平區祥順路一段４９號,21.39,住,,,1131214,土地1建物1車位1,一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020401,145.32,6,2,2,有,有,13500000,92898,坡道平面,26.43,0,夾層；,RPRNMLKKJHKGFJB77DA,74.06,0.0,9.77,有,00677
太平區,房地(土地+建物),臺中市太平區新明街１０６號,109.0,住,,,1131212,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0821102,226.31,4,3,2,有,無,16600000,73351,,0.0,0,頂樓加蓋；,RPUNMLKKJHKGFJB08DA,208.33,0.0,17.98,無,00678
太平區,房地(土地+建物)+車位,臺中市太平區旱溪西路二段１９０巷１０號十四樓之７,40.98,住,,,1131206,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130320,211.19,4,2,2,有,有,14500000,68659,坡道平面,25.78,0,親友、員工、共有人或其他特殊關係間之交易；,RPVNMLOKJHKGFJB58DA,115.78,0.0,8.4,有,00679
龍井區,房地(土地+建物),臺中市龍井區中央路三段５１號六樓之三,24.39,住,,,1131210,土地4建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821010,129.24,3,2,2,有,有,5200000,40235,,0.0,0,陽台外推；,RPTOMLSJJHKGFKB88DA,86.33,0.0,5.32,有,00680
西屯區,土地,下石碑段2339-7地號,9.0,都市：其他:道路用地,,,1131230,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1498140,166460,,0.0,0,政府機關標讓售；,RPQNMLNKJHKGFCB37EA,0.0,0.0,0.0,無,
大甲區,房地(土地+建物),臺中市大甲區中山路一段１２７７之２號,72.69,住,,,1131210,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土造,0721028,135.13,1,3,2,有,無,7540000,55798,,0.0,0,夾層；其他增建；,RPPNMLQKJHKGFEB77EA,127.62,0.0,7.51,無,
東區,房地(土地+建物),臺中市東區富榮街２３之６號２樓,31.69,住,,,1131208,土地1建物1車位0,二層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890815,160.65,3,2,2,有,有,13550000,84345,,0.0,0,其他增建；,RPOOMLPKJHKGFAB17DA,102.11,0.0,14.16,有,
西區,土地,藍興段665地號,9.55,都市：其他:道路用地,,,1131231,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,876788,91810,,0.0,0,包含公共設施保留地用地；,RPOOMLQKJHKGFAB27DA,0.0,0.0,0.0,無,
西區,土地,藍興段666地號,9.39,都市：其他:道路用地,,,1131231,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,805662,85800,,0.0,0,包含公共設施保留地用地；,RPPOMLQKJHKGFAB37DA,0.0,0.0,0.0,無,
北區,房地(土地+建物),臺中市北區三民路三段１２４之１號,147.0,商,,,1131206,土地4建物2車位0,全,四層,透天厝,商業用,鋼筋混凝土加強磚造,0640607,557.47,14,0,4,有,無,99000000,177588,,0.0,0,原本做醫院使用,RPTNMLKKKIJGFBB27DA,557.47,0.0,0.0,無,
北屯區,房地(土地+建物)+車位,臺中市北屯區豐樂路２８之８號十一樓之２,56.86,住,,,1131207,土地1建物1車位2,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090304,248.19,3,2,2,有,有,42300000,170434,坡道平面,50.2,0,,RPPNMLTKKIJGFBB77DA,122.61,0.0,12.04,有,00681
