鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
梧棲區,房地(土地+建物)+車位,臺中市梧棲區臨港路四段５９０號二十樓之２,10.07,商,,,1100815,土地1建物1車位1,二十層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131216,130.05,2,1,1,有,有,8080000,67648,坡道平面,26.13,1050000,預售屋、或土地及建物分件登記案件；,RPSRMLSJMHKGFFB88DA,62.36,2.78,5.19,有,
梧棲區,房地(土地+建物)+車位,臺中市梧棲區臨港路四段５９２號二十三樓之８,12.73,商,,,1100821,土地1建物1車位1,二十三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131216,160.71,3,1,2,有,有,9100000,59816,坡道平面,26.13,1050000,預售屋、或土地及建物分件登記案件；,RPUSMLSJMHKGFFB56DA,80.01,6.59,4.99,有,
梧棲區,房地(土地+建物)+車位,臺中市梧棲區臨港路四段５９６號二十二樓之２,17.04,商,,,1100815,土地1建物1車位1,二十二層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131216,198.81,3,1,2,有,有,11500000,60517,坡道平面,26.13,1050000,113.04.08配偶間轉讓，讓渡金額不變。預售屋、或土地及建物分件登記案件；,RPUVMLSJMHKGFFB86DA,100.54,1.71,13.46,有,
梧棲區,房地(土地+建物)+車位,臺中市梧棲區臨港路四段５９６號十九樓之２,17.04,商,,,1100807,土地1建物1車位1,十九層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131216,198.81,3,1,2,有,有,11230000,58953,坡道平面,26.13,1050000,讓渡日期112.05.28讓渡金額不變。預售屋、或土地及建物分件登記案件；,RPPSMLQKMHKGFFB58DA,100.54,1.71,13.46,有,
梧棲區,房地(土地+建物)+車位,臺中市梧棲區臨港路四段５８８號四樓之８,9.18,商,,,1100824,土地1建物1車位1,四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131216,119.44999999999999,2,1,1,有,有,7830000,71582,坡道平面,26.13,1150000,預售屋於113.02.20有讓渡情形預售屋、或土地及建物分件登記案件；,RPVOMLMLMHKGFFB48DA,56.51,1.48,4.8,有,
西區,房地(土地+建物)+車位,臺中市西區西屯路一段６７號七樓之６,17.51,住,,,1100827,土地2建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140205,106.56,2,2,1,有,有,9700000,109944,坡道平面,35.16,1850000,民國111年8月27日讓渡讓渡金額1020萬元整預售屋、或土地及建物分件登記案件；,RPPOMLLJNHKGFAB17DA,41.05,0.0,6.09,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區瀋陽路一段６５號四樓之１,15.59,住,,,1100806,土地1建物1車位1,四層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140312,164.8,3,2,2,有,有,16900000,114117,坡道平面,32.48,1800000,預售屋、或土地及建物分件登記案件；,RPTOMLMJNHKGFBB77DA,77.02,0.0,11.3,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區瀋陽路一段６５號十樓之１,15.59,住,,,1100805,土地1建物1車位1,十層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140312,164.8,3,2,2,有,有,17500000,120919,坡道平面,32.48,1500000,預售屋、或土地及建物分件登記案件；,RPORMLMJNHKGFBB57DA,77.02,0.0,11.3,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區瀋陽路一段６５號十二樓之８,19.47,住,,,1100803,土地1建物1車位2,十二層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140312,230.36,4,2,2,有,有,23700000,122733,坡道平面,64.96,3400000,民國113年9月26號讓渡讓渡金額2370萬元整預售屋、或土地及建物分件登記案件；,RPRSMLMJNHKGFBB97DA,99.71,0.0,10.72,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區瀋陽路一段６５號十七樓之２,14.85,住,,,1100806,土地1建物1車位1,十七層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140312,158.48000000000002,3,2,2,有,有,17100000,120635,坡道平面,32.48,1900000,預售屋、或土地及建物分件登記案件；,RPXTMLMJNHKGFBB68DA,72.07,0.0,12.15,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區瀋陽路一段６５號十九樓之２,14.85,住,,,1100806,土地1建物1車位1,十九層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140312,158.48000000000002,3,2,2,有,有,17150000,121032,坡道平面,32.48,1900000,預售屋、或土地及建物分件登記案件；,RPSUMLMJNHKGFBB28DA,72.07,0.0,12.15,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區瀋陽路一段６５號二十樓之１,15.37,住,,,1100827,土地1建物1車位1,二十層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140312,162.89,3,2,2,有,有,17670000,122460,坡道平面,32.48,1700000,民國111年10月3號讓渡讓渡金額1767萬元整預售屋、或土地及建物分件登記案件；,RPUUMLMJNHKGFBB48DA,77.63,0.0,9.47,有,
梧棲區,房地(土地+建物)+車位,臺中市梧棲區大勇二路１６號十一樓之６,12.95,商,,,1100817,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130805,155.94,3,2,2,有,有,6780000,47428,坡道平面,29.01,760000,預售屋權利轉讓權利讓渡契約成立於112年2月20日價格母女平轉預售屋、或土地及建物分件登記案件；,RPWQMLLLIIJGFFB28DA,79.18,0.0,7.02,有,
沙鹿區,房地(土地+建物)+車位,臺中市沙鹿區保安路３５號十五樓之８,13.45,商,,,1100807,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131024,107.91,2,2,1,有,有,7000000,73633,坡道平面,29.82,1250000,本案於114年2月14日親屬讓渡總價不變預售屋、或土地及建物分件登記案件；,RPROMLNKNHKGFFB18DA,47.16,0.0,3.32,有,
大里區,房地(土地+建物),臺中市大里區中興路二段７８７號三樓之５,13.29,住,,,1100807,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140121,55.13,2,0,2,有,有,6900000,125159,,0.0,0,預售屋、或土地及建物分件登記案件；,RPTNMLQJNHKGFIB78DA,29.19,0.0,4.48,有,
中區,房地(土地+建物)+車位,臺中市中區自由路二段８７號四樓之９,9.34,商,,,1100820,土地3建物1車位1,四層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140121,115.36,2,2,2,有,有,8100000,78241,坡道機械,20.78,700000,預售屋、或土地及建物分件登記案件；,RPORMLNKNHKGFAB67DA,59.42,0.0,3.83,有,
南區,房地(土地+建物)+車位,臺中市南區和昌街８９號三樓之６,13.58,商,,,1100817,土地2建物1車位1,三層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131125,109.53999999999999,3,2,1,有,有,11170000,109910,坡道機械,17.01,1000000,預售屋、或土地及建物分件登記案件；,RPUOMLMKLHKGFAB67DA,57.04,0.0,4.04,有,
南區,房地(土地+建物)+車位,臺中市南區和昌街９１號六樓之１,18.06,商,,,1100807,土地2建物1車位1,六層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131125,156.57,3,2,2,有,有,14930000,109107,坡道平面,33.48,1500000,預售屋、或土地及建物分件登記案件；,RPQOMLKKNHKGFAB27DA,71.44,0.0,9.86,有,
南區,房地(土地+建物)+車位,臺中市南區和昌街８９號十四樓之７,12.46,商,,,1100821,土地2建物1車位1,十四層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131125,102.02,2,2,1,有,有,9850000,107046,坡道機械,17.01,750000,預售屋、或土地及建物分件登記案件；,RPUTMLMKNHKGFAB38DA,52.65,0.0,3.5,有,
南區,房地(土地+建物)+車位,臺中市南區和昌街９１號十五樓之１,18.09,商,,,1100817,土地2建物1車位1,十五層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131125,156.89,3,2,2,有,有,15230000,112876,坡道平面,33.48,1300000,預售屋、或土地及建物分件登記案件；,RPXTMLMKNHKGFAB68DA,71.44,0.0,10.04,有,
南區,房地(土地+建物)+車位,臺中市南區和昌街８９號十六樓之１,18.09,商,,,1100811,土地2建物1車位1,十六層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131125,156.89,3,2,2,有,有,15480000,114091,坡道平面,33.48,1400000,預售屋、或土地及建物分件登記案件；,RPOVMLMKNHKGFAB97DA,71.44,0.0,10.04,有,
大雅區,房地(土地+建物),臺中市大雅區月祥路１９３巷３２號,63.66,住,,,1100817,土地6建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1131025,128.31,1,2,1,有,有,12700000,98979,,0.0,0,預售屋、或土地及建物分件登記案件；,RPPOMLSJJIJGFHB18DA,104.53,6.24,17.34,無,
大雅區,房地(土地+建物),臺中市大雅區月祥路１９３巷３６號,63.66,住,,,1100817,土地6建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1131025,128.31,1,2,1,有,有,12700000,98979,,0.0,0,預售屋、或土地及建物分件登記案件；,RPQOMLSJJIJGFHB28DA,104.53,6.24,17.34,無,
南屯區,房地(土地+建物)+車位,臺中市南屯區大業路３７９之１號十一樓之５,17.51,住,,,1100819,土地2建物1車位1,十一層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131009,195.12,3,2,2,有,有,23080000,128980,坡道平面,34.01,2300000,預售屋、或土地及建物分件登記案件；,RPRPMLLLNHKGFCB87DA,91.8,2.69,10.65,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區瀋陽路一段６５號五樓之２,14.85,住,,,1100830,土地1建物1車位1,五層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140312,158.48000000000002,3,2,2,有,有,16080000,115714,坡道平面,32.48,1500000,民國114年1月3號讓渡讓渡金額1608萬元整預售屋、或土地及建物分件登記案件；,RPPPMLOKNHKGFBB77DA,72.07,0.0,12.15,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區瀋陽路一段６５號十八樓之５,16.73,住,,,1100827,土地1建物1車位2,十八層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140312,206.72,3,2,2,有,有,21080000,124012,坡道平面,64.96,3500000,民國111年10月3號讓渡讓渡金額2108萬元整預售屋、或土地及建物分件登記案件；,RPWPMLOKNHKGFBB48DA,85.61,0.0,9.09,有,
梧棲區,房地(土地+建物)+車位,臺中市梧棲區臨港路四段５８８號十五樓之２,13.94,商,,,1100816,土地1建物1車位1,十五層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131216,168.68,3,1,2,有,有,9800000,61382,坡道平面,26.13,1050000,113.10.31配偶間轉讓，讓渡金額不變。預售屋、或土地及建物分件登記案件；,RPXPMLPKNHKGFFB09DA,81.5,2.94,11.58,有,
梧棲區,房地(土地+建物)+車位,臺中市梧棲區臨港路四段５９０號二十四樓之２,10.07,商,,,1100821,土地1建物1車位1,二十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131216,130.05,2,1,1,有,有,8080000,66205,坡道平面,26.13,1200000,預售屋、或土地及建物分件登記案件；,RPSSMLPKNHKGFFB88DA,62.36,2.78,5.19,有,
梧棲區,房地(土地+建物)+車位,臺中市梧棲區臨港路四段５９０號二十三樓之３,17.26,商,,,1100828,土地1建物1車位1,二十三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131216,200.54000000000002,3,1,2,有,有,12110000,62554,坡道平面,26.13,1200000,預售屋、或土地及建物分件登記案件；,RPVSMLPKNHKGFFB56DA,100.88,1.48,14.59,有,
梧棲區,房地(土地+建物)+車位,臺中市梧棲區臨港路四段５９０號三樓之３,17.26,商,,,1100816,土地1建物1車位1,三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131216,200.54000000000002,3,1,2,有,有,11430000,59228,坡道平面,26.13,1100000,預售屋、或土地及建物分件登記案件；,RPXSMLPKNHKGFFB76DA,100.88,1.48,14.59,有,
梧棲區,房地(土地+建物)+車位,臺中市梧棲區臨港路四段５９２號十九樓之８,12.73,商,,,1100816,土地1建物1車位1,十九層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131216,160.71,3,1,2,有,有,9030000,59296,坡道平面,26.13,1050000,預售屋、或土地及建物分件登記案件；,RPQUMLPKNHKGFFB88DA,80.01,6.59,4.99,有,
梧棲區,房地(土地+建物),臺中市梧棲區臨港路四段５９６號二十一樓之７,13.06,商,,,1100821,土地1建物1車位0,二十一層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131216,134.78,3,1,2,有,有,7930000,58837,,0.0,0,113.03.29二親等內轉讓，讓渡金額不變。預售屋、或土地及建物分件登記案件；,RPPWMLPKNHKGFFB98DA,80.21,4.57,6.65,有,
梧棲區,房地(土地+建物)+車位,臺中市梧棲區臨港路四段５８８號十六樓之２,13.94,商,,,1100822,土地1建物1車位1,十六層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131216,168.68,3,1,2,有,有,9900000,61031,坡道平面,26.13,1200000,預售屋、或土地及建物分件登記案件；,RPWWMLPKNHKGFFB07DA,81.5,2.94,11.58,有,
梧棲區,房地(土地+建物)+車位,臺中市梧棲區臨港路四段５９０號十四樓之１０,17.26,商,,,1100828,土地1建物1車位1,十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131216,200.54000000000002,3,1,2,有,有,11660000,60260,坡道平面,26.13,1150000,預售屋、或土地及建物分件登記案件；,RPRNNLPKNHKGFFB38DA,100.88,1.48,14.59,有,
梧棲區,房地(土地+建物)+車位,臺中市梧棲區臨港路四段５９２號十八樓之８,12.73,商,,,1100811,土地1建物1車位1,十八層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131216,160.71,3,1,2,有,有,8900000,58330,坡道平面,26.13,1050000,預售屋、或土地及建物分件登記案件；,RPOONLPKNHKGFFB18DA,80.01,6.59,4.99,有,
梧棲區,房地(土地+建物)+車位,臺中市梧棲區臨港路四段５９２號二十樓之８,12.73,商,,,1100811,土地1建物1車位1,二十層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131216,160.71,3,1,2,有,有,8970000,58850,坡道平面,26.13,1050000,預售屋、或土地及建物分件登記案件；,RPPONLPKNHKGFFB28DA,80.01,6.59,4.99,有,
梧棲區,房地(土地+建物)+車位,臺中市梧棲區臨港路四段５９０號二十三樓之２,10.07,商,,,1100812,土地1建物1車位1,二十三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131216,130.05,2,1,1,有,有,8070000,66590,坡道平面,26.13,1150000,預售屋、或土地及建物分件登記案件；,RPVPNLPKNHKGFFB98DA,62.36,2.78,5.19,有,
大雅區,房地(土地+建物),臺中市大雅區月祥路１８９巷２號,125.27,住,,,1100820,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1130820,161.62,5,0,2,有,有,14700000,90954,,0.0,0,預售屋、或土地及建物分件登記案件；,RPVNMLQJNHKGFHB88DA,134.97,8.33,18.17,無,
沙鹿區,房地(土地+建物)+車位,臺中市沙鹿區保安路３１號十五樓之７,16.77,商,,,1100807,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131024,126.78999999999999,3,2,2,有,有,8070000,70331,坡道平面,29.82,1250000,本案於114年2月14日親屬讓渡總價不變預售屋、或土地及建物分件登記案件；,RPSOMLNKNHKGFFB28DA,58.83,0.0,3.91,有,
大里區,房地(土地+建物),臺中市大里區中興路二段７８７號三樓之６,13.48,住,,,1100807,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140121,55.96,2,0,2,有,有,6900000,123302,,0.0,0,預售屋、或土地及建物分件登記案件；,RPVNMLNKNHKGFIB78DA,29.76,0.0,4.42,有,
大里區,房地(土地+建物),臺中市大里區中興路二段７８７號三樓之７,14.89,住,,,1100804,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140121,63.18,2,0,2,有,有,7400000,117126,,0.0,0,預售屋、或土地及建物分件登記案件；,RPWNMLNKNHKGFIB88DA,35.23,0.0,3.35,有,
大里區,房地(土地+建物),臺中市大里區中興路二段７８７號四樓之２,13.26,住,,,1100806,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140121,55.03,2,0,2,有,有,6900000,125386,,0.0,0,預售屋、或土地及建物分件登記案件；,RPSOMLNKNHKGFIB58DA,29.24,0.0,4.37,有,
大里區,房地(土地+建物),臺中市大里區中興路二段７８７號七樓之２,13.26,住,,,1100806,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),辦公用,鋼筋混凝土造,1140121,55.03,2,0,2,有,有,9980000,181356,,0.0,0,預售屋、或土地及建物分件登記案件；,RPXOMLNKNHKGFIB09DA,29.24,0.0,4.37,有,
大里區,房地(土地+建物),臺中市大里區中興路二段７８７號七樓之５,13.48,住,,,1100813,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),辦公用,鋼筋混凝土造,1140121,55.96,2,0,2,有,有,9980000,178342,,0.0,0,預售屋、或土地及建物分件登記案件；,RPOPMLNKNHKGFIB28DA,29.76,0.0,4.42,有,
大里區,房地(土地+建物),臺中市大里區中興路二段７８７號五樓之３,13.32,住,,,1100825,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140121,55.96,2,0,2,有,有,6960000,124375,,0.0,0,預售屋、或土地及建物分件登記案件；,RPSNMLLLNHKGFIB38DA,29.79,0.0,4.39,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區熱河路二段１４號六樓之５,25.28,住,,,1100729,土地1建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131225,152.42000000000002,3,2,2,有,有,15650000,115739,坡道平面,29.73,1450000,預售屋、或土地及建物分件登記案件；,RPUTMLTKLHKGFBB98DA,75.7,0.0,6.74,有,
沙鹿區,房地(土地+建物)+車位,臺中市沙鹿區保安路３３號十二樓之７,13.45,商,,,1100724,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131024,107.91,2,2,1,有,有,6900000,70432,坡道平面,29.82,1400000,預售屋、或土地及建物分件登記案件；,RPQOMLLLJHKGFFB57DA,47.16,0.0,3.32,有,
南區,房地(土地+建物)+車位,臺中市南區和昌街８９號七樓之１,18.06,商,,,1100726,土地2建物1車位1,七層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131125,156.57,3,2,2,有,有,14520000,106995,坡道平面,33.48,1350000,預售屋、或土地及建物分件登記案件；,RPXOMLNKLHKGFAB08DA,71.44,0.0,9.86,有,
南區,房地(土地+建物)+車位,臺中市南區和昌街８９號九樓之７,12.46,商,,,1100710,土地2建物1車位1,九層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131125,102.02,2,2,1,有,有,9470000,103164,坡道機械,17.01,700000,預售屋、或土地及建物分件登記案件；,RPQQMLNKLHKGFAB57DA,52.65,0.0,3.5,有,
南區,房地(土地+建物)+車位,臺中市南區和昌街８９號十六樓之７,12.46,商,,,1100729,土地2建物1車位1,十六層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131125,102.02,2,2,1,有,有,9900000,108223,坡道機械,17.01,700000,預售屋、或土地及建物分件登記案件；,RPUONLNKLHKGFAB87DA,52.65,0.0,3.5,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區馬龍潭路３號十一樓之２,36.22,住,,,1100725,土地1建物1車位2,十一層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1130812,208.82,3,2,2,有,有,31850000,158213,坡道平面,41.64,5400000,登記名義人與簽約人不同。換約日期:113.12.16預售屋、或土地及建物分件登記案件；,RPPNMLKLLHKGFCB17DA,91.38,0.0,14.63,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區馬龍潭路３號十二樓之２,36.3,住,,,1100725,土地1建物1車位2,十二層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1130812,208.94,3,2,2,有,有,32020000,159115,坡道平面,41.64,5400000,登記名義人與簽約人不同。換約日期:113.12.16預售屋、或土地及建物分件登記案件；,RPUNMLKLLHKGFCB67DA,91.38,0.0,14.71,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區櫻城一街１５６號二十三樓之３,21.01,住,,,1100728,土地2建物1車位1,二十三層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131121,147.8,3,2,2,有,有,17420000,127870,坡道平面,23.69,1550000,預售屋、或土地及建物分件登記案件；,RPOPMLSKLHKGFCB97DA,76.52,0.0,5.4,有,
西區,房地(土地+建物)+車位,臺中市西區西屯路一段６９號十一樓之６,18.76,住,,,1100723,土地2建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140205,111.71000000000001,2,2,1,有,有,10280000,110124,坡道平面,35.16,1850000,民國113年3月29日讓渡讓渡金額1270萬元整預售屋、或土地及建物分件登記案件；,RPPRMLRKLHKGFAB97DA,45.12,0.0,5.59,有,
沙鹿區,房地(土地+建物)+車位,臺中市沙鹿區保安路３１號六樓之３,13.45,商,,,1100728,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131024,107.91,2,2,1,有,有,6700000,69791,坡道平面,29.82,1250000,110/12/21日親屬讓渡總價不變預售屋、或土地及建物分件登記案件；,RPVPMLPJKIJGFFB48DA,47.16,0.0,3.32,有,
梧棲區,房地(土地+建物)+車位,臺中市梧棲區臨港路四段５８８號十三樓之２,13.94,商,,,1100711,土地1建物1車位1,十三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131216,168.68,3,1,2,有,有,9730000,60891,坡道平面,26.13,1050000,讓渡日期112.06.27新台幣1030萬元整預售屋、或土地及建物分件登記案件；,RPQSMLQJLHKGFFB48DA,81.5,2.94,11.58,有,
梧棲區,房地(土地+建物)+車位,臺中市梧棲區臨港路四段５９０號十一樓之１,10.51,商,,,1100727,土地1建物1車位1,十一層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131216,136.29,2,1,2,有,有,8030000,62908,坡道平面,26.13,1100000,預售屋、或土地及建物分件登記案件；,RPOTMLQJLHKGFFB38DA,65.47,4.21,4.76,有,
梧棲區,房地(土地+建物)+車位,臺中市梧棲區臨港路四段５９０號十二樓之１,10.51,商,,,1100705,土地1建物1車位1,十二層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131216,135.32,2,1,2,有,有,8020000,63272,坡道平面,25.16,1050000,112.05.11二等親間轉讓，讓渡金額不變。預售屋、或土地及建物分件登記案件；,RPPTMLQJLHKGFFB48DA,65.47,4.21,4.76,有,
梧棲區,房地(土地+建物)+車位,臺中市梧棲區臨港路四段５９０號二十樓之１,10.51,商,,,1100723,土地1建物1車位1,二十層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131216,136.29,2,1,2,有,有,8230000,65178,坡道平面,26.13,1050000,112.06.16配偶間轉讓，讓渡金額不變。預售屋、或土地及建物分件登記案件；,RPRTMLQJLHKGFFB68DA,65.47,4.21,4.76,有,
梧棲區,房地(土地+建物)+車位,臺中市梧棲區臨港路四段５９２號九樓之２,13.61,商,,,1100717,土地1建物1車位1,九層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131216,165.24,3,1,2,有,有,10610000,68723,坡道平面,26.13,1050000,預售屋、或土地及建物分件登記案件；,RPSONLQJLHKGFFB38DA,79.78,3.06,10.9,有,00500
梧棲區,房地(土地+建物)+車位,臺中市梧棲區臨港路四段５９２號二十一樓之７,13.94,商,,,1100718,土地1建物1車位1,二十一層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131216,168.53,3,1,2,有,有,9950000,61798,坡道平面,26.13,1150000,預售屋、或土地及建物分件登記案件；,RPSQNLQJLHKGFFB58DA,81.24,2.94,11.69,有,
梧棲區,房地(土地+建物)+車位,臺中市梧棲區臨港路四段５９２號十二樓之８,12.73,商,,,1100729,土地1建物1車位1,十二層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131216,160.71,3,1,2,有,有,8760000,57289,坡道平面,26.13,1050000,預售屋、或土地及建物分件登記案件；,RPVQNLQJLHKGFFB88DA,80.01,6.59,4.99,有,00023
梧棲區,房地(土地+建物)+車位,臺中市梧棲區臨港路四段５８８號十四樓之８,9.18,商,,,1100724,土地1建物1車位1,十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131216,119.44999999999999,2,1,1,有,有,7870000,73082,坡道平面,26.13,1050000,113.07.26轉讓給共有人，讓渡金額不變。預售屋、或土地及建物分件登記案件；,RPTWNLQJLHKGFFB66DA,56.51,1.48,4.8,有,
梧棲區,房地(土地+建物)+車位,臺中市梧棲區臨港路四段５９０號八樓之６,10.29,商,,,1100728,土地1建物1車位1,八層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131216,130.8,2,1,1,有,有,8330000,69552,坡道平面,26.13,1050000,預售屋、或土地及建物分件登記案件；,RPWWNLQJLHKGFFB96DA,63.88,1.64,4.95,有,
梧棲區,房地(土地+建物)+車位,臺中市梧棲區臨港路四段５９０號七樓之８,9.85,商,,,1100728,土地1建物1車位1,七層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131216,129.03,2,1,1,有,有,8270000,70165,坡道平面,26.13,1050000,預售屋、或土地及建物分件登記案件；,RPPNOLQJLHKGFFB08DA,61.35,3.69,4.82,有,
梧棲區,房地(土地+建物),臺中市梧棲區臨港路四段５８８號四樓之７,8.19,商,,,1100711,土地1建物1車位0,四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131216,83.13,2,1,1,有,有,5800000,69770,,0.0,0,預售屋、或土地及建物分件登記案件；,RPVPMLRJLHKGFFB78DA,49.86,0.98,4.75,有,
梧棲區,房地(土地+建物)+車位,臺中市梧棲區臨港路四段５９０號二十三樓之５,17.04,商,,,1100704,土地1建物1車位2,二十三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131216,224.94,3,1,2,有,有,14700000,71230,坡道平面,52.26,2400000,預售屋、或土地及建物分件登記案件；,RPOOMLOKLHKGFFB77DA,99.98,1.48,14.31,有,
梧棲區,房地(土地+建物)+車位,臺中市梧棲區臨港路四段５９０號十樓之１０,17.26,商,,,1100710,土地1建物1車位2,十層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131216,226.67000000000002,3,1,2,有,有,12800000,59630,坡道平面,52.26,2400000,預售屋、或土地及建物分件登記案件；,RPPOMLOKLHKGFFB87DA,100.88,1.48,14.59,有,
