標題,地址,屋齡,類型,建坪,主+陽,格局,樓層,車位,總價(萬),編號,抓取時間
屏東國稅局翻新透天,屏東縣屏東市廣東路,44.6年,別墅/透天,27.1,26.14,4房2廳3衛,1-2樓/2樓,其他,1,KS186609HB,2025-10-02 16:35:56
F4新園方正雙面路漂亮農地,屏東縣新園鄉新洋路,,土地,626.18,,,0樓/0樓,無車位,1,LS124262HB,2025-10-02 16:35:56
林邊發現號民宿,屏東縣林邊鄉裕後路,13.3年,別墅/透天,222.23,222.23,17房2廳18衛,1-4樓/4樓,其他,2,LS130437HB,2025-10-02 16:35:56
L1琉球近海景旁保護區,屏東縣琉球鄉大南段,,土地,1120.23,,,0樓/0樓,無車位,4,LS136024HB,2025-10-02 16:35:56
新埤4.85分桃花心木農地,屏東縣新埤鄉振南路,,土地,1424.4,,,0樓/0樓,無車位,970,LS136905HB,2025-10-02 16:35:56
屏東萬丹廣安社區3房平車【B】,屏東縣萬丹鄉廣安路,2.5年,華廈,37.04,25.94,3房2廳2衛,4樓/5樓,無車位,968,LS138345HB,2025-10-02 16:35:56
唯美輕齡車墅,屏東縣東港鎮明禮一街,8.8年,別墅/透天,53.63,53.63,6房2廳3衛,1-3樓/3樓,無車位,1,LS138365HB,2025-10-02 16:35:56
5511-雙面路住宅用地,屏東縣九如鄉東寧路,,土地,255.3,,,0樓/0樓,無車位,2,PS114264HB,2025-10-02 16:35:56
和平國小透天,屏東縣屏東市中正路,44.8年,別墅/透天,25.96,25.96,3房2廳3衛,1-2樓/2樓,其他,1,1990381CT,2025-10-02 16:35:56
萬丹正四方漂亮用農地,屏東縣萬丹鄉新林段,,土地,852.75,,,0樓/0樓,無車位,1,2059626CT,2025-10-02 16:35:56
竹田 大面寬保值農地(專約),屏東縣竹田鄉美崙段,,土地,2050.04,,,0樓/0樓,無車位,8,LB08046GH,2025-10-02 16:35:56
竹田鄉村農地(3),屏東縣竹田鄉三民路,,土地,698.78,,,0樓/0樓,無車位,598,SB04089GH,2025-10-02 16:35:56
中央市場黃金店面,屏東縣屏東市廈門街,63.8年,店面,59.74,59.74,5房2廳3衛,1-3樓/3樓,無車位,1,SB04646GH,2025-10-02 16:35:56
屏東市方正農地,屏東縣屏東市屏東市,,土地,656.78,,,0樓/0樓,無車位,871,SS36944HB,2025-10-02 16:35:56
8米活巷車庫別墅,屏東縣屏東市和生路二段,31.9年,別墅/透天,51.41,50.56,5房2廳3衛,1-4樓/0樓,其他,898,SS56640HB,2025-10-02 16:35:56
內埔東勢雙面路超值建地,屏東縣內埔鄉東勢段,,土地,76.75,,,0樓/0樓,無車位,680,SS56676HB,2025-10-02 16:35:56
枋寮近阿萬海產美店住,屏東縣枋寮鄉中山路二段,35.7年,店面,54.24,51.24,3房2廳3衛,1-2樓/0樓,無車位,798,SS57299HB,2025-10-02 16:35:56
長治方正都農,屏東縣長治鄉永興段,,土地,156.21,,,0樓/0樓,無車位,581,SS57692HB,2025-10-02 16:35:56
勝利國小2樓公寓,屏東縣屏東市中山路,44.0年,公寓,24.44,20.49,3房2廳1衛,2樓/0樓,無車位,380,SS58352HB,2025-10-02 16:35:56
長治繁華雙面路農地,屏東縣長治鄉華錦段,,土地,1855.51,,,0樓/0樓,無車位,1,SS58652HB,2025-10-02 16:36:05
枋寮漂亮農地3-可分割出售,屏東縣枋寮鄉建興段,,土地,619,,,0樓/0樓,無車位,1,SS59606HB,2025-10-02 16:36:05
潮州6米路透天,屏東縣潮州鎮通潮路,30.4年,別墅/透天,52.38,52.38,5房2廳3衛,1-4樓/4樓,無車位,758,SS60360HB,2025-10-02 16:36:05
法院活巷整新透天,屏東縣屏東市棒球路,47.3年,別墅/透天,27.76,27.76,3房2廳3衛,1-2樓/0樓,無車位,938,SS60950HB,2025-10-02 16:36:05
勝利商圈店住美店面,屏東縣屏東市大同北路,41.9年,店面,42.88,42.88,3房4廳3衛,1-3樓/0樓,其他,1,SS61349HB,2025-10-02 16:36:05
屏東三期全新兩房,屏東縣屏東市廣東路,1.1年,華廈,21.66,16.01,2房1廳2衛,3樓/5樓,無車位,686,SS62985HB,2025-10-02 16:36:05
美侖農地【有合法農舍】,屏東縣竹田鄉竹田鄉,16.7年,土地,1240.25,18.92,,0樓/0樓,無車位,1,SS63236HB,2025-10-02 16:36:05
低總價國小對面8米活巷店住I,屏東縣屏東市建武路,56.0年,別墅/透天,39.17,39.17,4房2廳2衛,1-3樓/3樓,其他,770,SS64132HB,2025-10-02 16:36:05
屏東蛋黃商圈美墅,屏東縣屏東市廣東路,44.6年,別墅/透天,27.1,26.14,4房2廳3衛,1-2樓/0樓,其他,1,SS64905HB,2025-10-02 16:36:05
崇大新城美三房,屏東縣屏東市華盛街,21.1年,大樓,48.78,30.59,3房2廳2衛,14樓/0樓,無車位,680,SS65217HB,2025-10-02 16:36:05
內埔新雪梨兩房美樓,屏東縣內埔鄉德美路,29.7年,華廈,23.97,15.93,2房2廳1衛,4樓/8樓,無車位,328,SS65671HB,2025-10-02 16:36:05
豐田老街有鄰居方正都農,屏東縣內埔鄉新埔段,,土地,123.26,,,0樓/0樓,無車位,358,SS65887HB,2025-10-02 16:36:05
高樹2.44分陽光農地,屏東縣高樹鄉新田子段,,土地,717.14,,,0樓/0樓,無車位,988,KS182408HB,2025-10-02 16:36:05
恆春恆公路旁稀有都內農地,屏東縣恆春鎮大潭段,,土地,408.09,,,0樓/0樓,無車位,2,KS184782HB,2025-10-02 16:36:05
屏東和生路臨路翻新透店,屏東縣屏東市和生路一段,42.9年,店面,25.16,25.16,4房2廳3衛,1-2樓/2樓,無車位,988,KS185486HB,2025-10-02 16:36:05
屏東內埔精選漂亮農地送鋼構廠房,屏東縣內埔鄉興中一巷,24.7年,土地,659.15,65.72,,0樓/0樓,無車位,4,LS132699HB,2025-10-02 16:36:05
潮州邊間金店面,屏東縣潮州鎮興隆路,28.1年,別墅/透天,95.55,95.55,6房2廳3衛,1-5樓/5樓,無車位,2,LS138206HB,2025-10-02 16:36:05
東港鎮中心景觀美廈,屏東縣東港鎮延平路,0.5年,華廈,21.21,15.83,2房2廳2衛,7樓/7樓,無車位,638,LS138573HB,2025-10-02 16:36:05
義大商圈麟洛透天店住2,屏東縣麟洛鄉中山路,2.2年,別墅/透天,85.27,85.27,4房2廳5衛,1-4樓/4樓,無車位,2,LS139377HB,2025-10-02 16:36:05
家綻-內埔大坪數四房透天1,屏東縣內埔鄉振興路,1.8年,別墅/透天,47.37,47.37,4房2廳3衛,1-3樓/3樓,無車位,1,LS141205HB,2025-10-02 16:36:05
5286-都計內住宅區,屏東縣內埔鄉溝背巷,,土地,515.07,,,0樓/0樓,無車位,2,PS104342HB,2025-10-02 16:36:15
鹽埔國中農會農地,屏東縣鹽埔鄉新高段,,土地,1222.71,,,0樓/0樓,無車位,588,PS120859HB,2025-10-02 16:36:15
屏東麟洛市區都內農地(A),屏東縣麟洛鄉民生路長龍巷,,土地,165.68,,,0樓/0樓,無車位,613,PS122507HB,2025-10-02 16:36:15
內埔龍泉臨路方正一分農地,屏東縣內埔鄉金陵路,,土地,313.87,,,0樓/0樓,無車位,691,HS82150HB,2025-10-02 16:36:15
驛站黃金店面,屏東縣屏東市建國路,,土地,46.89,33,1房2廳1衛,1樓/0樓,無車位,1,SB00034GH,2025-10-02 16:36:15
長治農保面寬農地,屏東縣長治鄉新潭段,,土地,425.42,,,0樓/0樓,無車位,560,SB03883GH,2025-10-02 16:36:15
潮州庄內農地,屏東縣潮州鎮中華路,,土地,583.63,,,0樓/0樓,無車位,850,SB04235GH,2025-10-02 16:36:15
千禧公園旁全新3房平車電梯華廈,屏東縣屏東市廣東路,1.1年,華廈,35.06,25.23,3房2廳2衛,2樓/5樓,其他,1,SB04498GH,2025-10-02 16:36:15
內埔全套房車墅,屏東縣內埔鄉學興路,20.0年,別墅/透天,52.84,50.01,5房2廳5衛,3樓/0樓,其他,958,SB04640GH,2025-10-02 16:36:15
潮州鬧區金店面GT,屏東縣潮州鎮朝昇路,43.4年,店面,42.42,41.08,3房2廳2衛,1-2樓/2樓,無車位,1,SS58202HB,2025-10-02 16:36:15
榮總特區美寓,屏東縣屏東市和生路二段,42.6年,公寓,28.59,24.74,3房2廳2衛,5樓/5樓,無車位,358,SS58274HB,2025-10-02 16:36:15
屏東萬巒都計農地,屏東縣萬巒鄉官倉段,,土地,153.49,,,0樓/0樓,無車位,420,SS58666HB,2025-10-02 16:36:15
南州市區旁方正農地,屏東縣南州鄉米崙段,,土地,544.5,,,0樓/0樓,無車位,588,SS60863HB,2025-10-02 16:36:15
龍泉市區方正建地,屏東縣內埔鄉昭勝段,,土地,69.81,,,0樓/0樓,無車位,599,SS62513HB,2025-10-02 16:36:15
屏東驛站 | 單身貴族,屏東縣屏東市屏東市,30.7年,華廈,7.95,5.39,1房1衛,3樓/5樓,無車位,250,SS63389HB,2025-10-02 16:36:15
民生國小旁靜巷透天厝,屏東縣屏東市民生東路,43.8年,別墅/透天,27.05,27.05,4房2廳3衛,1-2樓/2樓,其他,1,SS63530HB,2025-10-02 16:36:15
♥️生活機能超強好宅,屏東縣屏東市屏東市,29.8年,華廈,33.28,24.49,3房2廳2衛,6樓/7樓,坡道機械車位,668,SS64640HB,2025-10-02 16:36:15
崇蘭國小高樓層景觀大樓w,屏東縣屏東市廣東路,34.1年,大樓,35.5,28.2,3房2廳2衛,9樓/12樓,無車位,538,SS65051HB,2025-10-02 16:36:15
內埔有夠大地坪車庫別墅,屏東縣內埔鄉竹西巷,17.8年,別墅/透天,63,63,5房3廳2衛,1-2樓/2樓,其他,1,SS66020HB,2025-10-02 16:36:15
麟洛中山路正路輕齡金賺店墅A,屏東縣麟洛鄉中山路,4.3年,別墅/透天,61.73,61.73,3房2廳5衛,1-3樓/3樓,無車位,2,LS129165HB,2025-10-02 16:36:15
潮州都農B區Ⅱ,屏東縣潮州鎮五魁段,,土地,79.29,,,0樓/0樓,無車位,461,LS132761HB,2025-10-02 16:36:24
內埔豐田有水電養生農地,屏東縣內埔鄉竹圍段,,土地,847.33,,,0樓/0樓,無車位,921,LS133971HB,2025-10-02 16:36:24
i22佳冬優質小農地,屏東縣佳冬鄉新埔段,,土地,450.53,,,0樓/0樓,無車位,276,LS140850HB,2025-10-02 16:36:24
屏東南州市中心店面,屏東縣南州鄉三民路,31.6年,別墅/透天,0.1,0.1,4房3廳3衛,1-3樓/3樓,無車位,558,LS141267HB,2025-10-02 16:36:24
林邊全聯建地,屏東縣林邊鄉東林段,,土地,48.97,,,0樓/0樓,無車位,323,LS141363HB,2025-10-02 16:36:24
5284-屏南工業區工業用地,屏東縣枋寮鄉工業路,,土地,292.52,,,0樓/0樓,無車位,1,PS104416HB,2025-10-02 16:36:24
恆春鎮龍泉段便宜大地坪農地,屏東縣恆春鎮砂尾路,,土地,699.26,,,0樓/0樓,無車位,380,PS119033HB,2025-10-02 16:36:24
僑勇靜巷大地坪透天,屏東縣恆春鎮恒福二街,43.0年,別墅/透天,31.68,31.68,,1-2樓/2樓,無車位,538,PS123675HB,2025-10-02 16:36:24
屏東土地-屏東市交流道建地,屏東縣鹽埔鄉洛陽段,,土地,55.97,,,0樓/0樓,無車位,250,2049139CT,2025-10-02 16:36:24
屏東農舍-內埔黎明合法農舍,屏東縣內埔鄉西淇路,22.9年,其它,46.66,46.66,9房2廳4衛,1樓/1樓,其他,2,2050186CT,2025-10-02 16:36:24
萬巒近市區農地,屏東縣萬巒鄉鹿寮段,,土地,3828.62,,,0樓/0樓,無車位,2,LB08081GH,2025-10-02 16:36:24
萬巒山景休閒小農地,屏東縣萬巒鄉大林段,,土地,545.25,,,0樓/0樓,無車位,530,SB01964GH,2025-10-02 16:36:24
屏東縣里港休閒農莊,屏東縣里港鄉土庫路,,土地,7121.76,,,0樓/0樓,無車位,2,SS42107HB,2025-10-02 16:36:24
長治樂活-大面寬農地,屏東縣長治鄉長治鄉,,土地,812.35,,,0樓/0樓,無車位,750,SS48663HB,2025-10-02 16:36:24
九如方正農地,屏東縣九如鄉九如段,,土地,655.52,,,0樓/0樓,無車位,625,SS53017HB,2025-10-02 16:36:24
屏東長治24米路面寬農地,屏東縣長治鄉0152新潭段,,土地,971.94,,,0樓/0樓,無車位,5,SS57600HB,2025-10-02 16:36:24
演藝廳收租店面,屏東縣屏東市民生東路,22.2年,店面,60.32,55,5房2廳5衛,4樓/0樓,無車位,1,SS57879HB,2025-10-02 16:36:24
崇蘭超美孝親別墅,屏東縣屏東市蘭州街,46.3年,別墅/透天,31.67,31.67,5房2廳4衛,1-2樓/0樓,其他,1,SS61804HB,2025-10-02 16:36:24
廣東路黃金地段3樓公寓,屏東縣屏東市廣東路,44.5年,公寓,15.93,15.93,3房2廳1衛,3樓/5樓,無車位,358,SS62135HB,2025-10-02 16:36:24
潮州6年屋美店墅,屏東縣潮州鎮三德路,6.2年,別墅/透天,65.86,65.86,5房2廳4衛,1-4樓/4樓,其他,1,SS62695HB,2025-10-02 16:36:24
屏菸成家透天,屏東縣屏東市菸廠東巷,52.2年,別墅/透天,21.28,21.28,3房2廳1衛,1-2樓/2樓,無車位,458,SS62705HB,2025-10-02 16:36:32
屏東廣東商圈邊間大透天,屏東縣屏東市太義巷,35.4年,別墅/透天,45.07,45.07,6房2廳4衛,1-4樓/4樓,其他,998,SS62937HB,2025-10-02 16:36:32
景觀天廈2房,屏東縣屏東市屏東市,31.8年,大樓,16.84,13.73,2房1廳1衛,15樓/15樓,無車位,450,SS63051HB,2025-10-02 16:36:32
和生路農地,屏東縣屏東市龍華段,,土地,616.21,,,0樓/0樓,無車位,838,SS63457HB,2025-10-02 16:36:32
長興國小臨12米路透天店住,屏東縣長治鄉潭頭路,44.7年,店面,49.34,49.34,4房2廳3衛,1-3樓/3樓,無車位,900,SS65012HB,2025-10-02 16:36:32
縣府面寬便宜透天,屏東縣屏東市公正四街,55.3年,別墅/透天,29.73,29.73,4房2廳1衛,1-2樓/2樓,無車位,698,SS65111HB,2025-10-02 16:36:32
九如歲月靜好車庫透天,屏東縣九如鄉三環路,30.1年,別墅/透天,33,31,4房2廳3衛,1-3樓/3樓,其他,538,SS65166HB,2025-10-02 16:36:32
稀有大地坪雙車孝親別墅,屏東縣屏東市德豐街,36.7年,別墅/透天,41.38,36.84,5房2廳3衛,1-2樓/2樓,其他,1,SS65463HB,2025-10-02 16:36:32
林邊復興路道路地,屏東縣林邊鄉永樂段,,土地,31.47,,,0樓/0樓,無車位,266,WS59604HB,2025-10-02 16:36:32
近內埔商圈可農保上賀農地(專),屏東縣萬巒鄉永平段,,土地,792.61,,,0樓/0樓,無車位,398,FS196271HB,2025-10-02 16:36:32
高樹臨中央路美農地A含建物-專,屏東縣高樹鄉南華段,,土地,1013.09,,,0樓/0樓,無車位,1,GS138096HB,2025-10-02 16:36:32
眺望大武山自建優選農地K,屏東縣高樹鄉屏東縣,,土地,453.75,,,0樓/0樓,無車位,299,KS176864HB,2025-10-02 16:36:32
內埔龍泉市區~都內農地,屏東縣內埔鄉東川路,,土地,686.49,,,0樓/0樓,無車位,1,KS184811HB,2025-10-02 16:36:32
屏東里港大港洋段黃金地號之4,屏東縣里港鄉大港洋段,,土地,143.69,,,0樓/0樓,無車位,517,KS186526HB,2025-10-02 16:36:32
Q8潮州國稅局學區大地坪透天,屏東縣潮州鎮永誠街,26.7年,別墅/透天,50.98,50.98,5房2廳3衛,1-4樓/4樓,其他,998,LS132156HB,2025-10-02 16:36:32
瑞光國小整新優質華廈３ 房,屏東縣屏東市興豐路,33.6年,華廈,33.53,24.76,3房2廳2衛,3樓/7樓,無車位,610,LS138732HB,2025-10-02 16:36:32
潮州商業店面,屏東縣潮州鎮介壽路,57.7年,其它,28.48,28.48,4房2廳2衛,1-2樓/2樓,無車位,788,1979641CT,2025-10-02 16:36:32
萬巒農地,屏東縣萬巒鄉佳和段,,土地,812.49,,,0樓/0樓,無車位,630,1981174CT,2025-10-02 16:36:32
海尼根特農小面積,屏東縣內埔鄉新埔段,,土地,211.75,,,0樓/0樓,無車位,445,LB08303GH,2025-10-02 16:36:32
1212-恆春鎮五里亭農地,屏東縣恆春鎮五里路,,土地,2683.1,,,0樓/0樓,無車位,2,PS33493HB,2025-10-02 16:36:32
雙百貨學區增值店住,屏東縣屏東市屏東市,52.4年,店面,40,40,4房1廳2衛,1-3樓/3樓,無車位,1,SB04177GH,2025-10-02 16:36:40
麟洛義大16米路金店住(1),屏東縣麟洛鄉**路,2.2年,店面,82,82,4房3廳5衛,1-4樓/4樓,其他,2,SB04444GH,2025-10-02 16:36:40
雙面路都計農地,屏東縣長治鄉長治鄉,,土地,180.55,,,0樓/0樓,無車位,886,SS44554HB,2025-10-02 16:36:40
義大都計農地,屏東縣內埔鄉豐田段,,土地,335.7,,,0樓/0樓,無車位,1,SS50279HB,2025-10-02 16:36:40
豬腳街山景農地-C,屏東縣萬巒鄉鹿寮段,,土地,890.14,,,0樓/0樓,無車位,630,SS51770HB,2025-10-02 16:36:40
崁頂合法養殖魚塭,屏東縣崁頂鄉頂孝路,,土地,1888.3,,,0樓/0樓,無車位,1,SS57450HB,2025-10-02 16:36:40
屏東大學商圈 | 三房+車位,屏東縣屏東市屏東市,30.8年,華廈,28.08,18.72,3房2廳2衛,3樓/7樓,坡道機械車位,588,SS59848HB,2025-10-02 16:36:40
上龍泉水噹噹都農2.0,屏東縣內埔鄉0432上龍泉段,,土地,110.41,,,0樓/0樓,無車位,297,SS61307HB,2025-10-02 16:36:40
國境之南 | 省道工業城,屏東縣恆春鎮恆春鎮,77.6年,廠房,1236.92,1236.92,,1樓/0樓,其他,83,SS61785HB,2025-10-02 16:36:40
時尚品味 | 靜心宅首選,屏東縣屏東市公裕街,2.9年,華廈,54.71,37.06,4房2廳3衛,3樓/0樓,一樓平面車位,1,SS61841HB,2025-10-02 16:36:40
九如市中心店住,屏東縣九如鄉九如路二段,31.5年,店面,65.17,62.44,6房2廳5衛,1-3樓/0樓,無車位,998,SS62217HB,2025-10-02 16:36:40
近屏東法院商業店面,屏東縣屏東市建興南路,31.3年,店面,44.24,38.47,1房2廳2衛,1-2樓/0樓,其他,1,SS62441HB,2025-10-02 16:36:40
崇蘭三角窗高值農地,屏東縣屏東市古松段,,土地,255.28,,,0樓/0樓,無車位,2,SS63764HB,2025-10-02 16:36:40
首選首選|龍本家人三房平車,屏東縣屏東市民富街,0.7年,華廈,29.69,20.77,3房2廳1衛,4樓/0樓,一樓平面車位,1,SS64393HB,2025-10-02 16:36:40
三期學區活巷透天,屏東縣屏東市林森路東二段,54.6年,別墅/透天,29.66,29.66,6房2廳2.5衛,1-2樓/0樓,其他,688,SS64942HB,2025-10-02 16:36:40
九如市區旁漂亮農地,屏東縣九如鄉九如段,,土地,552.97,,,0樓/0樓,無車位,900,SS65848HB,2025-10-02 16:36:40
東港堤防景觀漂亮建地,屏東縣東港鎮中正路二段,,土地,207.59,,,0樓/0樓,無車位,1,LS117761HB,2025-10-02 16:36:40
麟洛市區全新雙車庫透天(A1),屏東縣麟洛鄉成功路,1.6年,別墅/透天,69.15,61.64,5房2廳4衛,1-3樓/3樓,無車位,2,LS130209HB,2025-10-02 16:36:40
崇蘭新加玻華廈全新裝潢大三房,屏東縣屏東市古松西巷,32.4年,華廈,39.09,29.44,3房2廳2衛,2樓/5樓,其他,798,LS133255HB,2025-10-02 16:36:40
潮州日新工商整新三房平車,屏東縣潮州鎮杭州街,29.3年,華廈,35.15,19.75,3房2廳2衛,1樓/10樓,坡道平面車位,638,LS136933HB,2025-10-02 16:36:40
戀戀大鵬灣海景農地,屏東縣東港鎮大埔段,,土地,1311.75,,,0樓/0樓,無車位,1,LS137107HB,2025-10-02 16:36:49
j4獨家新埤鄉村田園度假屋,屏東縣新埤鄉新東段,,土地,559.35,,3房4廳1衛,1-2樓/0樓,其他,1,LS137550HB,2025-10-02 16:36:49
萬丹輕質感美3房+平車,屏東縣萬丹鄉廣安路,2.5年,華廈,37.04,25.94,3房2廳2衛,4樓/5樓,其他,968,LS138218HB,2025-10-02 16:36:49
東港東京花園,屏東縣東港鎮沿海路,28.5年,大樓,30.78,24.84,3房2廳2衛,5樓/17樓,無車位,538,LS138628HB,2025-10-02 16:36:49
Q10潮州日新花園大樓,屏東縣潮州鎮太平路,31.1年,華廈,49.62,33.31,4房2廳2衛,4樓/0樓,無車位,588,LS139070HB,2025-10-02 16:36:49
寬藏車墅,屏東縣東港鎮興中南街,2.6年,別墅/透天,98.36,98.36,6房3廳6衛,1-4樓/4樓,無車位,3,1954345CT,2025-10-02 16:36:49
屏東驛站大套房,屏東縣屏東市建華街,31.4年,大樓,14.94,10.93,1房1廳1衛,6樓/6樓,無車位,340,2014013CT,2025-10-02 16:36:49
長治超值渡假透天,屏東縣長治鄉復興路,31.8年,別墅/透天,35.91,34.17,3房2廳3衛,1-3樓/3樓,無車位,658,2058956CT,2025-10-02 16:36:49
潮州泗林臨路4.5分農地,屏東縣潮州鎮通潮三巷,,土地,1304.97,,,0樓/0樓,無車位,1,HS58379HB,2025-10-02 16:36:49
專任屏東大三房華廈,屏東縣屏東市民生路,34.0年,華廈,45.17,32.15,3房2廳2衛,4樓/7樓,無車位,680,JS94678HB,2025-10-02 16:36:49
四春村莊旁農地,屏東縣潮州鎮四塊厝段,,土地,1016.41,,,0樓/0樓,無車位,824,LB08141GH,2025-10-02 16:36:49
屏東內埔低總價透天,屏東縣內埔鄉永興巷,31.7年,別墅/透天,46.45,42.74,4房2廳3衛,1-4樓/4樓,無車位,598,LB08337GH,2025-10-02 16:36:49
買地送屋,屏東縣屏東市屏東巿,50.8年,別墅/透天,25.41,25.41,2房2廳2衛,1-2樓/2樓,其他,688,LS79265HB,2025-10-02 16:36:49
近和樂美樓,屏東縣屏東市莊敬街二段,33.6年,大樓,29.63,21.94,3房2廳2衛,6樓/12樓,無車位,598,LS87070HB,2025-10-02 16:36:49
龍泉都計農地(4),屏東縣內埔鄉龍興路,,土地,131.41,,,0樓/0樓,無車位,352,SB04140GH,2025-10-02 16:36:49
涼山休閒農地,屏東縣內埔鄉大發路,,土地,763.6,,,0樓/0樓,無車位,740,SB04157GH,2025-10-02 16:36:49
高樹泰山國小大地坪透天,屏東縣高樹鄉三民路,33.2年,別墅/透天,35.54,33.57,3房2廳2衛,1-2樓/0樓,其他,498,SB04476GH,2025-10-02 16:36:49
龍本家人全新平車華廈B5-3F,屏東縣屏東市民富街,0.8年,華廈,30.41,30.41,3房2廳1衛,3-5樓/0樓,其他,1,SS57132HB,2025-10-02 16:36:49
海豐名邸-大地坪車墅,屏東縣屏東市三山,3.8年,別墅/透天,62.78,62.78,5房2廳5衛,1-3樓/0樓,其他,1,SS60817HB,2025-10-02 16:36:49
南州糖廠都計方正農,屏東縣南州鄉米崙段,,土地,294.83,,,0樓/0樓,無車位,735,SS61075HB,2025-10-02 16:36:49
高樹區方正美農都農,屏東縣高樹鄉南興段,,土地,120.64,,,0樓/0樓,無車位,217,SS61105HB,2025-10-02 16:36:57
惠農國小美農地Y,屏東縣九如鄉惠農段,,土地,765.04,,,0樓/0樓,無車位,1,SS61519HB,2025-10-02 16:36:57
九如德川琢悅電梯面寬車墅B1,屏東縣九如鄉光復街,0.4年,別墅/透天,59.62,59.62,5房2廳5衛,1-3樓/3樓,其他,1,SS62137HB,2025-10-02 16:36:57
忠孝國小漂亮車墅,屏東縣屏東市豐年街,40.9年,別墅/透天,32,30.25,4房2廳4衛,1-2樓/0樓,其他,1,SS62397HB,2025-10-02 16:36:57
崇蘭最美平車美廈,屏東縣屏東市廣興,1.0年,華廈,30.24,17.94,3房2廳2衛,3樓/0樓,無車位,998,SS62863HB,2025-10-02 16:36:57
智慧家3房車位景觀宅,屏東縣屏東市和生路一段,24.7年,大樓,42.06,27.61,3房2廳2衛,9樓/0樓,其他,750,SS62919HB,2025-10-02 16:36:57
維多利亞大馬路透天,屏東縣屏東市瑞光路三段,59.8年,別墅/透天,22.16,22.16,4房2廳3衛,1-2樓/0樓,其他,798,SS63304HB,2025-10-02 16:36:57
中正路面寬孝親車墅,屏東縣屏東市中正路,40.9年,別墅/透天,37.58,37.58,5房2廳3衛,3樓/0樓,其他,888,SS63350HB,2025-10-02 16:36:57
萬巒豬腳都計農地E,屏東縣萬巒鄉官倉段,,土地,166.38,,,0樓/0樓,無車位,532,SS65504HB,2025-10-02 16:36:57
木質風溫暖三房套房＋承租車位,屏東縣屏東市廣東路,42.4年,公寓,30.35,27.59,3房2廳3衛,3樓/0樓,無車位,568,SS65644HB,2025-10-02 16:36:57
屏東勝利商圈臨路透店,屏東縣屏東市大同北路,41.9年,店面,42.88,42.88,4房2廳3衛,1-3樓/3樓,無車位,1,KS179879HB,2025-10-02 16:36:57
萬巒日恭寮5分農地,屏東縣萬巒鄉利屋路,,土地,1539.89,,,0樓/0樓,無車位,880,LS132957HB,2025-10-02 16:36:57
萬丹丹榮路大地坪透店,屏東縣萬丹鄉丹榮路,32.6年,別墅/透天,74.19,70.52,5房3廳4衛,1-4樓/4樓,無車位,1,LS133498HB,2025-10-02 16:36:57
屏東演藝廳全新騎樓透天,屏東縣屏東市香揚巷,2.9年,別墅/透天,57.32,57.32,5房2廳6衛,1-3樓/3樓,無車位,1,LS135105HB,2025-10-02 16:36:57
B33東港王爺廟附近方正美建地,屏東縣東港鎮福德段,,土地,103.9,,,0樓/0樓,無車位,2,LS137121HB,2025-10-02 16:36:57
B34東港三西和建地,屏東縣東港鎮三隆段,,土地,291.44,,,0樓/0樓,無車位,1,LS137661HB,2025-10-02 16:36:57
家綻-內埔大坪數四房透天,屏東縣內埔鄉振興路,1.8年,別墅/透天,47.37,47.37,4房2廳3衛,1-3樓/3樓,無車位,1,LS138004HB,2025-10-02 16:36:57
輕齡大坪數華廈三房+平車,屏東縣東港鎮興東四街,3.4年,華廈,40.15,27.72,3房2廳2衛,3樓/5樓,其他,999,LS138359HB,2025-10-02 16:36:57
屏東內埔優質農地II,屏東縣內埔鄉中林段,,土地,111.66,,,0樓/0樓,無車位,242,LS138618HB,2025-10-02 16:36:57
東新工業地3,屏東縣東港鎮東新段,,土地,1850.09,,,0樓/0樓,無車位,12,LS139014HB,2025-10-02 16:36:57
南州三千方正大農地,屏東縣南州鄉三千段,,土地,2977.36,,,0樓/0樓,無車位,3,LS140356HB,2025-10-02 16:37:06
勝利星村景觀三房平車,屏東縣屏東市迪化街,11.4年,大樓,50.42,29.91,3房2廳2衛,12樓/12樓,坡道平面車位,1,PS120863HB,2025-10-02 16:37:06
萬丹西環路金店面,屏東縣萬丹鄉西環路,4.0年,別墅/透天,60.34,60.34,5房2廳5衛,1-4樓/4樓,無車位,1,2052931CT,2025-10-02 16:37:06
萬丹近88交流道/美建/農地,屏東縣萬丹鄉萬壽路一段,,土地,6203.35,,,0樓/0樓,無車位,10,PS73081HB,2025-10-02 16:37:06
洲子村買地送屋(臨路),屏東縣崁頂鄉廟前路,,土地,90.45,,,0樓/0樓,無車位,558,PS73158HB,2025-10-02 16:37:06
萬巒一般農地,屏東縣萬巒鄉光明路,,土地,812.49,,,0樓/0樓,無車位,638,SB03725GH,2025-10-02 16:37:06
氣吞山河三房+平車高樓夜景美宅,屏東縣屏東市屏東縣屏東巿機,25.8年,大樓,46.04,30.06,3房2廳2衛,11樓/0樓,其他,898,SS55129HB,2025-10-02 16:37:06
近市區三角窗工業合法廠房,屏東縣屏東市中柳路,36.6年,廠房,287.51,287.51,1房1衛,1樓/0樓,其他,6,SS59574HB,2025-10-02 16:37:06
義大交流道大面寬農地,屏東縣內埔鄉1546竹圍段,,土地,1039.26,,,0樓/0樓,無車位,1,SS60688HB,2025-10-02 16:37:06
